FOODS_1_001,FOODS_1_002,FOODS_1_003,FOODS_1_004,FOODS_1_005,FOODS_1_006,FOODS_1_008,FOODS_1_009,FOODS_1_010,FOODS_1_011,FOODS_1_012,FOODS_1_013,FOODS_1_014,FOODS_1_015,FOODS_1_016,FOODS_1_017,FOODS_1_018,FOODS_1_019,FOODS_1_020,FOODS_1_021,FOODS_1_022,FOODS_1_023,FOODS_1_024,FOODS_1_025,FOODS_1_026,FOODS_1_027,FOODS_1_028,FOODS_1_029,FOODS_1_030,FOODS_1_031,FOODS_1_032,FOODS_1_033,FOODS_1_034,FOODS_1_035,FOODS_1_036,FOODS_1_037,FOODS_1_038,FOODS_1_039,FOODS_1_040,FOODS_1_041,FOODS_1_042,FOODS_1_043,FOODS_1_044,FOODS_1_045,FOODS_1_046,FOODS_1_047,FOODS_1_048,FOODS_1_049,FOODS_1_050,FOODS_1_051,FOODS_1_052,FOODS_1_053,FOODS_1_054,FOODS_1_055,FOODS_1_056,FOODS_1_057,FOODS_1_058,FOODS_1_059,FOODS_1_060,FOODS_1_061,FOODS_1_062,FOODS_1_063,FOODS_1_064,FOODS_1_065,FOODS_1_066,FOODS_1_067,FOODS_1_068,FOODS_1_069,FOODS_1_070,FOODS_1_071,FOODS_1_072,FOODS_1_073,FOODS_1_074,FOODS_1_075,FOODS_1_076,FOODS_1_077,FOODS_1_078,FOODS_1_079,FOODS_1_080,FOODS_1_081,FOODS_1_082,FOODS_1_083,FOODS_1_084,FOODS_1_085,FOODS_1_086,FOODS_1_087,FOODS_1_088,FOODS_1_089,FOODS_1_090,FOODS_1_091,FOODS_1_092,FOODS_1_093,FOODS_1_094,FOODS_1_095,FOODS_1_096,FOODS_1_097,FOODS_1_098,FOODS_1_099,FOODS_1_101,FOODS_1_102,FOODS_1_103,FOODS_1_104,FOODS_1_105,FOODS_1_106,FOODS_1_107,FOODS_1_108,FOODS_1_109,FOODS_1_110,FOODS_1_111,FOODS_1_112,FOODS_1_113,FOODS_1_114,FOODS_1_115,FOODS_1_116,FOODS_1_117,FOODS_1_118,FOODS_1_119,FOODS_1_120,FOODS_1_121,FOODS_1_122
2.9908376,2.0058668,5.160925,84.93713,2.9869885,8.020709,0.0,0.0,2.9939504,0.0,40.972885,0.0,27.504395,4.994042,4.027584,0.0,56.22386,0.0,10.023093,21.991928,1.992851,8.961701,10.02282,7.0051312,7.001285,30.493671,9.983135,0.0,2.0124614,0.99395293,2.8299122,0.0,2.007149,0.0,17.993954,13.982959,4.005681,3.7686949,13.969854,10.992946,39.89186,93.70967,12.007699,5.010082,75.78072,7.9889135,15.003208,0.0,3.0031164,10.993133,9.003845,4.988545,8.979102,24.007702,0.0,0.0,29.964817,14.983142,10.005957,16.014656,6.9886384,10.007332,10.013931,3.0021996,6.011732,18.102833,17.974527,6.991938,10.282259,11.027857,7.2456913,6.994136,14.503297,1.9932176,9.629126,2.0028417,3.001835,1.9992663,8.549485,5.9992695,76.93826,15.997427,0.99798346,71.95014,20.968742,33.36199,9.022816,2.0014677,0.0,0.0,28.969397,5.9913855,11.986802,0.0,49.890144,19.982044,2.9906535,41.90129,10.005501,11.99597,22.043621,0.0,12.320019,2.9919353,3.0012817,13.01338,11.982223,43.11573,0.0,6.005684,0.0,1.0033001,17.948862,42.9375,9.992941,4.983048,2.9972508,7.0380325,8.021167,0.0
4.012098,5.9897356,8.194099,75.96487,3.9942253,18.991575,0.0,0.0,4.0084305,0.0,35.851257,8.005863,26.013193,10.986895,6.013015,0.0,65.862236,0.0,5.011551,21.991928,1.992851,17.02721,3.0236406,7.0051312,7.001285,38.94374,10.992667,1.0011909,0.0,5.004032,2.9325514,4.0000005,6.0000925,0.0,4.010083,13.002842,5.9869895,3.9871697,13.019526,14.9903755,35.104843,92.49266,6.0038495,12.024194,69.02322,7.9889135,1.0075136,0.0,3.9997256,10.993133,9.003845,9.010722,11.009169,16.987906,0.0,0.0,23.914219,7.0014687,4.9989915,21.058657,5.0047636,9.006595,15.020897,6.0043993,4.027859,20.972776,22.004404,5.997985,7.2580647,5.993404,7.187957,12.006601,6.013569,0.0,11.780883,0.9943191,0.0,2.9989007,10.506601,3.979106,57.836308,21.056448,0.0,68.86657,12.997158,30.043251,12.030424,1.0007339,0.0,0.0,16.022173,9.991569,8.990102,0.0,33.84154,14.027129,0.0,47.294548,15.008245,11.310487,36.04289,8.998902,7.2470684,5.012461,4.9941363,14.993681,9.010628,64.06921,0.0,1.9886346,0.0,3.9984412,9.971596,42.9375,9.992941,2.9898272,4.995418,16.037489,6.0342784,0.0
2.9908376,2.0058668,9.190066,93.90939,24.000095,9.034827,0.0,0.0,9.006599,0.0,46.094463,5.0036664,26.178883,7.990468,7.9984455,0.0,62.114014,5.981307,7.991387,19.992678,5.004949,13.954632,3.9755313,11.001648,3.9913862,67.96784,16.002932,1.0011909,4.9976187,7.9858866,2.9985342,1.0000001,2.007149,0.0,5.038308,15.028413,4.005681,4.2056446,13.019526,2.998077,46.008625,92.49266,8.016311,7.0141125,63.231003,6.0134716,1.0075136,0.0,6.0062313,15.975618,7.9954147,10.003206,7.9640784,16.987906,0.0,0.0,21.32113,16.033356,9.001374,21.941345,3.0208945,11.008069,11.006687,0.0,9.017594,15.895174,9.978738,11.036289,9.402494,13.005681,8.313783,6.003297,12.027126,0.0,14.578168,2.0028417,6.003665,1.9992663,8.085963,5.9992695,79.59127,24.06451,1.995968,81.20087,11.957387,30.217932,13.005863,5.003666,0.0,0.0,23.952345,8.391495,3.9955997,0.0,32.097157,16.938417,1.0070574,37.75265,11.9877205,12.9556465,19.013926,0.0,5.1333385,5.012461,7.995418,3.0175924,8.004126,66.08394,0.0,2.9829545,0.0,2.995143,7.9772797,42.9375,5.4901967,8.007238,12.003484,14.999084,8.021167,0.0
4.012098,5.9897356,5.160925,80.15195,2.0144777,14.105392,0.0,0.0,9.996334,0.0,42.942707,10.007333,30.15543,6.9916635,6.013015,0.0,56.75936,10.009529,9.007236,39.096764,0.0,20.995964,2.0157604,7.0051312,7.001285,37.841537,5.010264,3.003574,2.9851532,5.004032,3.0791788,2.0000002,2.9893694,0.0,5.038308,19.994316,5.9869895,4.396812,5.03675,6.995507,42.019424,81.53959,2.9851532,17.034275,70.95393,16.006876,1.0075136,0.0,3.9997256,15.975618,12.029144,9.010722,7.027129,12.986621,0.0,0.0,27.08359,9.031888,4.0023828,11.979469,3.0208945,17.012463,7.985246,0.0,19.95894,22.959684,4.0298758,7.506048,9.347506,2.9966981,8.919997,2.9725082,9.993123,0.0,15.654054,0.9943191,0.9874466,3.9985337,9.11602,11.99853,76.93826,15.997427,0.99798346,80.17301,18.022734,36.156708,12.030424,9.0065975,0.0,0.0,27.027317,9.991569,4.9945016,0.0,39.07479,14.027129,0.0,31.114826,4.0116377,14.05242,17.969204,5.9813027,4.1066756,4.002198,7.995418,13.956377,8.004126,56.0102,0.0,6.9999986,0.0,0.0,9.971596,42.9375,0.0,6.0140224,2.9972508,13.96068,6.0342784,0.0
4.012098,1.0029316,2.1277502,78.95565,2.9869885,5.9924855,0.0,0.0,7.002384,0.0,35.851257,8.005863,32.06085,5.9928527,12.990376,0.0,86.20998,7.0188756,6.975529,23.991207,1.992851,18.051418,1.0078802,6.017229,1.9956931,36.73938,8.001469,0.0,7.0100803,14.018148,3.1524925,0.0,2.007149,0.0,19.022179,19.994316,1.9813031,4.615287,25.944012,12.991661,46.008625,99.18624,1.0062307,10.020164,78.19409,7.0011907,4.993769,0.0,8.996058,25.07066,4.0337205,6.999634,8.979102,8.985337,0.0,0.0,33.99854,11.972509,4.9989915,25.97655,4.0128293,12.008797,12.042616,3.0021996,4.027859,39.95867,9.978738,5.997985,8.467741,14.983506,9.353004,6.994136,21.93182,1.0045822,17.536839,2.0028417,3.9892764,2.9989007,6.077347,17.9978,99.2238,12.989366,0.0,79.14515,11.957387,37.204727,9.022816,6.0044,0.0,0.0,33.015408,9.991569,7.9912024,1.9941368,49.890144,21.040693,1.0070574,32.77428,5.9938574,14.943553,22.983875,0.0,5.1333385,5.012461,4.9941363,14.993681,12.988725,85.82854,0.0,0.99431986,0.0,2.0065982,11.965912,42.9375,3.001835,1.9932165,4.995418,13.96068,18.98589,0.0
4.9968863,2.0058668,3.123717,86.73161,11.010174,5.9924855,0.0,0.0,2.0042152,0.0,29.1538,5.0036664,31.066713,5.9928527,11.004946,0.1875,92.10005,7.0188756,3.9956934,13.106307,1.992851,18.051418,3.9755313,0.9879023,0.0,59.885185,14.021259,1.0011909,6.0038495,6.991938,3.233138,3.0000002,2.007149,0.0,15.012095,10.977271,9.002016,4.915688,15.01521,11.992299,38.03026,97.96923,6.0038495,12.024194,83.98624,11.010172,4.993769,0.0,7.00284,18.980942,7.9954147,4.988545,4.9970627,0.0,0.0,0.0,36.87977,17.013561,4.9989915,21.941345,5.0047636,19.013927,5.9997277,3.0021996,7.9955974,13.025203,14.008615,5.997985,8.577711,10.008984,9.757146,1.9816697,13.972689,0.0,20.495508,5.000001,2.0143883,2.9989007,4.171737,15.977636,136.897,31.037752,2.0042152,72.978004,15.94319,35.80737,6.0152173,7.0051336,0.0,0.0,17.964254,8.9781885,5.993401,1.9941368,33.14378,23.95198,3.9977071,58.91074,10.005501,17.205643,33.953445,0.0,7.1866727,4.002198,6.002567,19.991575,12.988725,70.11344,0.0,0.0,0.0,0.0,13.960229,42.9375,3.001835,5.9796543,2.9972508,10.960866,8.021167,0.0
2.006049,1.0029316,2.1277502,84.93713,0.0,10.970853,0.0,0.0,2.0042152,0.0,39.003014,3.002202,31.480942,8.989279,9.019523,0.1875,81.926254,2.9906535,7.991387,31.099705,2.9968843,26.116943,4.9834113,0.9879023,1.0142057,48.12855,14.9934,1.0011909,4.9976187,9.0141115,3.3431082,0.0,1.0035745,0.0,9.048391,9.017046,4.996335,5.2160926,13.969854,14.9903755,43.083206,100.40325,8.989003,5.010082,89.77839,7.9889135,1.0075136,0.0,3.9997256,15.026573,12.029144,8.984606,7.027129,3.0185134,0.0,0.0,23.049868,7.0014687,7.9967923,32.029327,11.9934025,10.007332,5.0069656,3.0021996,11.001468,22.959684,6.972322,3.0161307,9.512465,4.015579,10.103558,6.003297,18.040695,0.0,20.76448,0.0,6.9911113,1.9992663,5.1502953,5.9992695,98.16258,25.978731,0.0,62.185455,15.94319,35.80737,6.9906564,7.0051336,0.0,0.0,22.981304,8.9781885,5.993401,5.0146637,35.934834,12.042152,1.0070574,56.83645,15.999358,18.987907,22.983875,0.0,9.179618,2.9919353,1.0084301,8.015486,15.001742,49.160015,0.0,0.0,0.0,0.0,13.960229,42.9375,20.025383,1.9932165,0.0,20.998713,9.49294,0.0
1.9331017,1.0029316,4.2102265,99.29269,0.0,11.984971,0.0,0.0,0.9897351,0.0,33.093494,7.005131,33.469208,7.990468,3.0065074,0.1875,61.043083,2.9906535,7.991387,27.989738,1.0040313,14.978825,5.991292,2.0207121,3.009899,26.819738,19.966276,1.0011909,4.9976187,5.997985,3.4310846,0.0,1.0035745,0.0,12.030237,12.022725,5.9869895,5.4891863,11.0238285,24.98396,27.924295,95.53522,2.9851532,8.016133,82.05552,4.008981,6.0012827,0.0,11.999175,15.975618,9.003845,13.999268,8.979102,3.0185134,0.0,0.0,20.456743,14.002929,8.012738,16.014656,6.9886384,3.0022016,5.9997277,2.0091639,11.001468,9.934481,14.008615,1.9879014,10.942082,10.008984,10.276761,8.975805,10.96591,0.0,23.561766,4.0056815,0.9874466,1.9992663,9.579543,14.998165,73.754616,25.978731,0.0,60.12974,14.03693,36.68073,7.966095,4.002932,0.0,0.0,27.998356,13.973974,3.9955997,1.9941368,34.88821,16.012089,5.0047646,37.75265,8.023275,19.262102,29.043255,0.0,4.1670637,5.012461,1.0084301,9.995788,12.988725,47.145237,0.0,6.9999986,0.0,0.0,8.974431,42.9375,12.994777,6.0140224,2.9972508,16.960508,13.025204,0.0
2.9908376,2.0058668,3.1689913,80.15195,2.0144777,16.963339,0.0,0.75,2.9939504,0.0,44.12464,0.0,35.706017,7.990468,4.991938,0.1875,41.230843,0.97653866,7.991387,19.992678,2.9968843,9.985894,12.990471,0.0,1.9956931,37.841537,17.984604,2.002383,4.9976187,9.0141115,3.5410557,0.0,2.007149,0.0,11.002012,13.982959,5.9869895,5.7622795,11.0238285,20.98653,40.955643,90.05865,4.9976187,6.012091,51.164055,12.985613,1.0075136,0.0,4.9963346,15.975618,9.003845,7.992118,8.979102,0.0,0.0,0.0,36.87977,14.002929,7.0001826,8.953079,6.9886384,7.0051303,17.049576,9.999635,23.9868,22.07662,15.991571,0.0,10.997065,7.971221,10.507699,13.988272,22.020248,0.0,26.30526,0.9943191,2.0143883,2.9989007,10.094572,10.957847,65.79546,12.989366,0.0,66.81085,19.062506,37.37941,7.966095,3.0021982,0.0,0.0,27.027317,13.991752,8.990102,6.01173,40.12141,19.055717,2.9906535,44.805363,6.98497,17.959679,35.938423,0.0,4.1670637,2.9919353,1.9928516,9.995788,10.017137,41.906906,0.0,2.9829545,0.0,1.0033001,12.963063,42.9375,11.019888,2.9898272,4.995418,8.999456,16.042343,0.0
4.9968863,1.0029316,2.1277502,71.77787,3.9942253,7.0066032,0.0,0.0,2.0042152,0.0,37.03319,5.0036664,36.037395,8.989279,6.9773617,0.1875,55.15293,0.97653866,9.007236,21.991928,0.0,14.978825,5.991292,0.9879023,1.9956931,29.024097,9.983135,2.002383,7.0100803,7.9858866,3.6217012,0.0,4.996518,28.3125,5.9637036,13.982959,5.9869895,6.936584,7.9827757,15.9897375,26.062695,94.926674,3.9913838,3.0060515,69.02322,7.9889135,1.0075136,0.0,2.0065074,18.031895,9.003845,11.988178,2.967006,0.9827703,0.0,0.0,38.032257,16.033356,10.005957,18.032267,6.9886384,8.005867,15.020897,7.0205274,12.98534,28.92035,7.9957814,0.0,8.907623,10.967927,10.767503,7.9849744,10.96591,0.0,28.564606,0.9943191,0.0,2.9989007,9.631049,2.0201635,75.877045,13.9464855,1.995968,61.157597,10.571024,42.444828,6.0152173,4.002932,0.0,0.0,17.964254,1.9912027,0.9988993,8.005867,43.959133,8.998542,5.0047646,38.99727,9.014388,17.959679,34.05791,0.0,4.1066756,5.012461,4.009715,24.989456,3.01952,53.189518,0.0,5.011364,0.0,1.0033001,14.957394,42.9375,9.992941,11.993676,1.9981672,13.037661,6.990926,0.0
6.0181465,1.0029316,6.156892,98.0964,3.9942253,16.041418,0.0,0.0,0.0,0.0,36.24525,8.005863,37.942814,7.990468,4.991938,0.1875,59.972153,2.0141149,6.0274,31.099705,1.0040313,30.085682,5.991292,2.0207121,3.9913862,60.987343,1.981672,0.0,4.9976187,9.0141115,3.6803522,0.0,1.0035745,0.0,15.012095,19.994316,0.99065435,7.2916036,11.0238285,6.995507,35.902695,87.01617,2.9851532,12.024194,86.399666,7.9889135,1.9931263,0.0,2.0065074,10.993133,12.029144,10.499451,6.012096,12.986621,0.0,0.0,33.99854,14.002929,2.001191,10.970673,9.017592,12.008797,5.9997277,0.9930358,4.989735,33.99798,6.972322,0.0,10.282259,13.005681,11.056175,6.994136,19.01347,0.0,30.393606,4.0056815,3.001835,3.9985337,10.609608,2.9996347,66.856674,19.962608,0.0,48.8233,16.982962,39.12611,9.998254,5.003666,0.0,0.0,28.969397,13.991752,3.9955997,3.9882698,39.07479,28.054258,7.995418,29.87026,5.9938574,21.318552,24.968838,0.0,4.1066756,1.9816723,1.9928516,31.967651,13.995234,70.11344,0.0,0.0,0.0,0.0,15.954545,42.9375,12.994777,11.993676,3.9963343,5.9996276,6.990926,0.0
4.012098,4.0117297,10.32185,98.0964,0.0,9.956747,0.0,0.0,2.0042152,0.0,40.184948,7.005131,40.01393,3.995237,6.9773617,0.0,71.75238,5.981307,5.011551,37.097515,0.0,19.971771,5.991292,2.0207121,5.987079,62.089546,0.0,1.0011909,2.0124614,3.0161307,3.753666,0.0,3.9929438,0.0,20.975813,19.994316,4.996335,5.8442097,7.9827757,16.98909,35.902695,89.45018,2.0124614,10.020164,68.05785,7.9889135,4.993769,0.0,0.99660915,21.986254,11.020715,13.999268,4.9970627,4.0012836,0.0,0.0,36.87977,4.971041,4.0023828,13.997063,5.0047636,14.010261,9.021169,3.9952354,9.017594,24.946562,4.989373,0.0,10.887094,14.024563,13.3655615,7.9849744,22.993036,0.0,33.029514,0.9943191,3.001835,1.9992663,8.549485,3.979106,92.85651,21.056448,0.0,56.018307,6.5852213,42.619507,12.030424,0.0,0.0,0.0,23.952345,8.9781885,1.9978012,3.9882698,58.961067,17.997066,0.0,53.102646,5.9938574,24.129038,22.983875,0.0,6.1600094,2.9919353,0.0,47.998623,11.982223,72.93412,0.0,0.0,0.0,0.0,6.9801145,42.9375,13.982223,1.9932165,0.9990836,10.960866,16.042343,0.0
4.9968863,1.0029316,4.2555003,84.93713,0.0,5.9924855,0.0,0.0,4.9981656,0.0,35.063316,6.0043983,38.771255,3.995237,6.013015,0.0,114.05415,0.0,6.975529,27.989738,0.0,13.954632,8.007059,2.0207121,3.9913862,54.006893,4.0007315,0.0,3.9913838,0.99395293,3.8196478,1.0000001,3.9929438,7.99835,22.004038,9.017046,8.011362,6.1173034,5.9870787,9.993584,35.902695,97.96923,4.9976187,8.016133,93.639824,7.0011907,0.0,0.0,2.0065074,21.037209,5.9785547,13.006783,7.9640784,0.9827703,0.0,0.0,36.01538,10.992306,4.9989915,9.961876,16.006231,14.010261,6.992484,3.0021996,12.98534,26.93347,20.021446,0.0,11.217012,16.00238,13.798573,7.9849744,22.020248,0.0,35.18127,2.0028417,6.003665,4.998167,10.764112,11.019059,142.73366,31.037752,0.99798346,71.95014,33.9659,44.890205,14.95674,1.0007339,0.0,0.0,10.034081,6.9869857,2.9967005,0.0,32.097157,14.95344,2.9906535,77.994484,5.9938574,25.43145,31.968472,0.0,7.1866727,4.002198,3.0012817,47.998623,2.0130112,74.948845,0.0,0.0,0.0,1.0033001,23.931824,42.9375,9.0055,2.9898272,1.9981672,13.96068,16.998991,0.0
0.9847888,6.992667,4.2102265,99.89088,0.0,17.977457,0.0,0.0,0.9897351,0.0,35.851257,6.0043983,39.351173,4.994042,6.9773617,0.0,102.273926,5.981307,9.007236,21.103367,4.9897356,18.051418,10.02282,3.0086145,0.0,44.08725,1.981672,3.003574,8.016311,5.997985,3.8489733,0.0,2.007149,4.9955096,8.020166,18.034092,4.005681,6.2811594,1.0453681,14.9903755,39.89186,86.40762,8.989003,2.0040305,67.0925,7.0011907,4.008157,0.0,0.99660915,9.9649935,12.029144,10.003206,4.9970627,0.0,0.0,0.0,27.947939,14.002929,4.0023828,10.970673,11.001468,12.008797,6.992484,9.999635,11.001468,32.0111,12.985154,0.0,11.601906,19.478558,14.318183,7.9849744,28.033817,0.0,37.11785,2.0028417,2.0143883,1.9992663,7.3134165,6.9787407,119.91755,25.978731,0.0,70.92229,23.048286,45.938225,5.0397677,3.0021982,0.0,0.0,14.080092,12.000548,1.9978012,2.9912033,35.934834,23.025654,2.014111,48.124275,10.996608,24.266134,31.968472,0.0,5.1333385,1.9816723,0.0,37.908543,11.982223,47.951138,0.0,0.99431986,0.0,0.0,8.974431,42.9375,8.018053,3.9864376,0.9990836,7.961052,6.990926,0.0
4.012098,1.0029316,4.2102265,86.73161,0.0,12.999089,0.0,0.75,7.002384,0.0,40.972885,0.0,40.593845,9.98809,12.990376,0.0,47.12099,2.0141149,10.971223,17.104836,4.0009155,20.995964,5.991292,7.0051312,1.9956931,38.94374,1.0095322,1.0011909,2.9851532,6.9576616,3.9076242,0.0,2.9893694,0.0,13.9838705,29.99148,1.9813031,6.554253,3.9913816,12.991661,36.966476,93.101204,2.9851532,2.0040305,52.129414,16.006876,3.0006428,0.0,0.99660915,17.003757,14.046005,10.995694,4.9970627,0.0,0.375,0.0,42.06598,6.0212646,9.99001,12.988266,5.9966984,13.009533,4.0142035,0.9930358,14.007329,30.024193,15.991571,0.99395293,12.096777,17.980204,14.664591,6.003297,16.006691,0.0,39.484787,2.997159,2.0143883,0.99963313,8.39498,10.957847,79.06069,19.005507,3.0021996,52.934734,23.048286,47.684948,7.966095,3.0021982,0.0,0.0,27.998356,8.995968,1.9978012,9.0029335,26.863909,14.95344,3.9977071,50.19857,6.98497,27.967743,26.01356,0.0,6.2807937,3.4970694,1.0084301,8.015486,13.995234,45.13051,0.0,0.0,0.0,0.0,9.971596,42.9375,9.0055,2.9898272,1.9981672,13.96068,18.029232,0.0
4.012098,1.0029316,4.2102265,96.30199,0.0,8.020709,0.0,0.0,4.9981656,0.0,48.06434,2.0014644,42.08505,4.994042,4.027584,0.0,59.972153,4.028222,14.966916,15.105586,5.004949,7.0413322,11.982591,3.0086145,1.9956931,22.0436,0.0,1.0011909,6.0038495,5.004032,3.9442816,0.0,3.9929438,3.999176,12.030237,9.017046,4.005681,7.728557,11.974157,10.992946,39.89186,89.45018,2.9851532,11.022173,69.98857,18.011366,7.994409,0.0,0.99660915,10.993133,6.9869847,11.988178,3.9820392,1.9655406,0.0,0.0,21.32113,10.992306,4.0023828,19.041063,4.0128293,10.007332,5.9997277,7.990471,6.973608,20.972776,16.055532,0.0,12.261729,27.989187,15.6172085,6.003297,16.979467,1.0045822,41.744137,0.9943191,2.0143883,1.9992663,11.330647,6.9787407,66.856674,12.989366,0.0,43.68401,24.954544,44.715546,9.998254,5.003666,0.0,0.0,23.952345,13.991752,0.0,7.0087967,27.910578,17.997066,0.0,59.740467,10.005501,27.624996,22.043621,0.0,5.1333385,1.9816723,1.0084301,16.030972,13.995234,62.054432,0.0,0.99431986,0.0,0.0,15.954545,42.9375,6.9911113,5.9796543,0.0,11.99927,13.981852,0.0
2.006049,7.9956026,2.1730185,111.85384,0.0,12.077157,0.0,0.75,0.9897351,0.0,40.184948,6.0043983,42.16789,13.98332,3.0065074,0.0,57.83029,2.9906535,3.9956934,23.102646,4.0009155,20.995964,4.9834113,3.0086145,14.984053,47.026394,1.981672,1.0011909,7.0100803,0.0,3.980938,0.0,2.9893694,8.012189,1.9536338,9.997163,1.9813031,8.1108885,3.9913816,11.992299,34.041058,94.31821,7.0100803,13.026216,56.956203,24.024837,7.0087967,0.0,0.99660915,15.975618,13.973969,12.980663,16.006231,4.0012836,0.0,0.0,33.99854,16.033356,4.0023828,25.97655,5.0047636,15.010998,6.992484,0.0,14.007329,20.972776,9.978738,0.0,12.536659,27.989187,15.905885,5.012466,15.918251,1.0045822,43.14278,2.0028417,0.9874466,2.9989007,11.588159,5.0197983,77.99948,15.997427,0.0,58.074024,11.957387,46.287563,3.9830475,8.005864,0.0,0.0,16.993214,8.000365,2.9967005,3.9882698,36.9815,10.057192,2.014111,51.858025,8.023275,27.556454,26.953814,0.0,10.327073,1.9816723,1.0084301,21.971863,6.997617,47.145237,0.0,0.0,0.0,5.0017414,13.960229,42.9375,8.018053,8.969481,0.0,8.999456,3.0171392,0.0
9.008979,4.0117297,5.160925,89.12421,2.9869885,8.112907,0.0,0.0,0.9897351,0.0,44.12464,1.0007322,41.919357,13.98332,9.019523,0.0,62.114014,0.97653866,6.975529,41.984608,1.992851,18.051418,10.02282,3.0086145,21.985338,26.084951,2.9912043,1.0011909,8.989003,0.99395293,4.0102644,0.0,2.007149,0.0,5.038308,7.971592,4.996335,11.032991,7.9827757,10.992946,39.89186,91.88419,3.9913838,18.036285,61.782997,27.975716,13.010079,0.0,0.0,12.02126,11.020715,14.991752,8.979102,1.9655406,0.375,0.0,33.99854,4.971041,4.0023828,18.032267,0.99193454,11.008069,10.013931,3.9952354,15.991202,41.06249,16.95106,0.0,12.7566,24.992489,16.310026,5.012466,16.006691,1.0045822,44.541424,2.0028417,0.9874466,1.9992663,12.772729,2.9996347,72.16276,12.989366,0.0,61.157597,23.048286,48.034286,10.973703,2.0014677,0.0,0.375,20.068184,9.991569,0.9988993,7.0087967,33.84154,12.042152,2.014111,34.43374,5.9938574,30.024193,27.998535,0.0,4.1670637,2.9919353,3.0012817,11.976076,9.010628,33.847897,0.0,0.0,0.0,1.0033001,15.954545,42.9375,10.980388,6.976265,0.0,13.037661,6.0342784,0.0
6.0181465,2.0058668,6.247434,102.88158,2.0144777,8.112907,0.0,0.0,4.9981656,0.0,48.06434,3.002202,44.818913,4.994042,9.019523,0.1875,82.997185,0.0,7.991387,23.102646,1.992851,19.971771,5.991292,7.0051312,8.996978,36.004597,1.981672,0.0,4.9976187,0.0,4.0542526,0.0,2.007149,0.0,8.020166,19.014208,3.015032,10.350255,11.0238285,11.992299,55.848625,106.48829,3.9913838,10.020164,93.15717,33.030518,6.0012827,0.0,0.0,13.998445,10.012284,10.995694,8.979102,4.0012836,0.0,0.0,42.930367,6.0212646,6.003574,18.032267,9.017592,19.013927,5.9997277,2.0091639,1.0219971,35.10182,12.025658,4.0100794,13.471405,30.026941,17.089441,6.994136,19.986258,0.0,46.69318,2.997159,3.001835,0.99963313,11.845676,5.9992695,98.16258,29.943913,0.0,66.81085,22.008514,46.811584,6.9906564,6.0044,0.0,0.375,21.039225,8.000365,0.0,5.0146637,32.097157,7.0135646,2.014111,38.16754,10.996608,32.42339,22.983875,0.0,5.1333385,0.0,9.003848,13.956377,13.995234,64.06921,0.0,0.0,0.0,1.0033001,13.960229,42.9375,9.0055,10.962703,0.0,19.960323,13.981852,0.0
5.9816704,3.0087984,3.123717,116.04084,1.9797475,14.013195,0.0,0.75,4.9981656,0.0,46.094463,6.0043983,45.895893,12.984516,9.019523,0.1875,114.05415,0.97653866,13.00293,29.100426,1.992851,24.964718,11.982591,7.9930334,14.984053,41.88289,5.010264,0.0,7.0100803,0.0,4.0762463,0.0,6.0000925,0.0,11.002012,7.971592,12.017048,10.623349,7.9827757,16.98909,49.99779,108.9223,12.980387,4.008061,97.50126,21.991295,4.993769,0.0,0.0,15.026573,7.9954147,10.969575,6.012096,12.003851,0.0,0.0,29.964817,11.972509,10.005957,20.04986,5.0047636,11.008069,3.021447,5.0113635,4.989735,22.07662,20.021446,4.0100794,13.856306,31.405428,17.20491,5.012466,19.01347,0.0,48.68356,0.9943191,3.001835,2.9989007,12.051688,0.97947127,144.85616,25.978731,0.99798346,76.06158,19.92897,50.654324,10.973703,3.0021982,0.0,0.0,18.935293,9.973791,0.0,1.9941368,27.910578,17.997066,5.0047646,57.251286,12.978833,32.21774,31.02823,0.0,4.1670637,2.9919353,6.002567,21.971863,5.991108,49.160015,0.0,0.0,0.0,1.0033001,15.954545,42.9375,12.00733,3.9864376,0.0,16.037489,20.01613,0.0
6.0181465,4.0117297,4.2102265,80.15195,0.0,5.9924855,0.0,0.0,4.0084305,0.0,48.852276,6.0043983,46.80719,4.994042,12.02603,0.1875,92.10005,0.0,11.987081,27.101175,1.0040313,12.034279,19.989643,7.0051312,12.006872,40.0459,4.0007315,2.002383,4.9976187,0.0,4.1129036,0.0,6.0000925,0.0,12.030237,13.002842,9.99267,8.329363,9.97846,10.992946,27.126476,93.101204,8.016311,20.040327,85.916954,28.033817,12.002565,0.0,0.0,12.970306,11.020715,10.003206,2.967006,9.968108,0.0,0.0,25.06671,13.022724,7.9967923,25.97655,9.017592,6.004403,4.0142035,2.0091639,7.9955974,20.972776,23.987352,9.0141115,14.296188,30.506414,17.724525,8.975805,13.972689,1.0045822,51.05049,2.0028417,6.9911113,0.99963313,11.073131,8.998904,120.44812,19.005507,1.995968,50.879017,28.940348,50.304985,15.932179,5.003666,0.0,0.0,23.952345,9.991569,0.0,1.9941368,46.05242,28.054258,2.9906535,53.102646,8.023275,33.72581,24.028597,0.0,4.22746,1.9816723,12.005134,24.989456,15.001742,68.09872,0.0,0.99431986,0.0,2.0065982,11.965912,42.9375,16.984053,2.9898272,0.9990836,13.96068,6.0342784,0.0
